District,Type,A24,A5P,MH,SFA,SFD,GQ
2714,,,,,,,
2715,,,,,,,
2715,,,,,,,
2715,,,,,,,
2716,,,,,,,
2716,,,,,,,
2716,,,,,,,
2717,,,,,,,
2717,,,,,,,
2717,,,,,,,
2718,,,,,,,
2718,,,,,,,
2718,,,,,,,
2719,,,,,,,
2719,,,,,,,
2719,,,,,,,
2720,,,,,,,
2720,,,,,,,
2720,,,,,,,
2721,,,,,,,
2721,,,,,,,
2721,,,,,,,
2722,,,,,,,
2722,,,,,,,
2722,,,,,,,
2723,,,,,,,
2723,,,,,,,
2723,,,,,,,
2724,,,,,,,
2724,,,,,,,
2724,,,,,,,
2725,,,,,,,
2725,,,,,,,
2725,,,,,,,
2726,,,,,,,
2726,,,,,,,
2726,,,,,,,
2727,,,,,,,
2727,,,,,,,
2727,,,,,,,
2728,,,,,,,
2728,,,,,,,
2728,,,,,,,
2729,,,,,,,
2729,,,,,,,
2729,,,,,,,
2730,,,,,,,
2730,,,,,,,
2730,,,,,,,
2731,,,,,,,
2731,,,,,,,
2731,,,,,,,
2732,,,,,,,
2732,,,,,,,
2732,,,,,,,
2733,,,,,,,
2733,,,,,,,
2733,,,,,,,
2734,,,,,,,
2734,,,,,,,
2734,,,,,,,
2735,,,,,,,
2735,,,,,,,
2735,,,,,,,
2736,,,,,,,
2736,,,,,,,
2736,,,,,,,
2737,,,,,,,
2737,,,,,,,
2737,,,,,,,
2738,,,,,,,
2738,,,,,,,
2738,,,,,,,
2739,,,,,,,
2739,,,,,,,
2739,,,,,,,
2740,,,,,,,
2740,,,,,,,
2740,,,,,,,
2741,,,,,,,
2741,,,,,,,
2741,,,,,,,
2742,,,,,,,
2742,,,,,,,
2742,,,,,,,
2743,,,,,,,
2743,,,,,,,
2743,,,,,,,
2744,,,,,,,
2744,,,,,,,
2744,,,,,,,
2745,,,,,,,
2745,,,,,,,
2745,,,,,,,
2746,,,,,,,
2746,,,,,,,
2746,,,,,,,
2747,,,,,,,
2747,,,,,,,
2747,,,,,,,
2748,,,,,,,
2748,,,,,,,
2748,,,,,,,
2749,,,,,,,
2749,,,,,,,
2749,,,,,,,
2750,,,,,,,
2750,,,,,,,
2750,,,,,,,
2751,,,,,,,
2751,,,,,,,
2751,,,,,,,
2752,,,,,,,
2752,,,,,,,
2752,,,,,,,
2753,,,,,,,
2753,,,,,,,
2753,,,,,,,
2754,,,,,,,
2754,,,,,,,
2754,,,,,,,
2755,,,,,,,
2755,,,,,,,
2755,,,,,,,
2756,,,,,,,
2756,,,,,,,
2756,,,,,,,
2757,,,,,,,
2757,,,,,,,
2757,,,,,,,
2758,,,,,,,
2758,,,,,,,
2758,,,,,,,
2759,,,,,,,
2759,,,,,,,
2759,,,,,,,
2760,,,,,,,
2760,,,,,,,
2760,,,,,,,
2761,,,,,,,
2761,,,,,,,
2761,,,,,,,
2762,,,,,,,
2762,,,,,,,
2762,,,,,,,
2763,,,,,,,
2763,,,,,,,
2763,,,,,,,
2764,,,,,,,
2764,,,,,,,
2764,,,,,,,
2765,,,,,,,
2765,,,,,,,
2765,,,,,,,
2766,,,,,,,
2766,,,,,,,
2766,,,,,,,
2767,,,,,,,
2767,,,,,,,
2767,,,,,,,
2768,,,,,,,
2768,,,,,,,
2768,,,,,,,
2769,,,,,,,
2769,,,,,,,
2769,,,,,,,
2770,,,,,,,
2770,,,,,,,
2770,,,,,,,
2771,,,,,,,
2771,,,,,,,
2771,,,,,,,
2772,,,,,,,
2772,,,,,,,
2772,,,,,,,
2773,,,,,,,
2773,,,,,,,
2773,,,,,,,
2774,,,,,,,
2774,,,,,,,
2774,,,,,,,
2775,,,,,,,
2775,,,,,,,
2775,,,,,,,
2776,,,,,,,
2776,,,,,,,
2776,,,,,,,
2777,,,,,,,
2777,,,,,,,
2777,,,,,,,
2778,,,,,,,
2778,,,,,,,
2778,,,,,,,
2779,,,,,,,
2779,,,,,,,
2779,,,,,,,
2780,,,,,,,
2780,,,,,,,
2780,,,,,,,
2781,,,,,,,
2781,,,,,,,
2781,,,,,,,
2782,,,,,,,
2782,,,,,,,
2782,,,,,,,
2783,,,,,,,
2783,,,,,,,
2783,,,,,,,
2784,,,,,,,
2784,,,,,,,
2784,,,,,,,
2785,,,,,,,
2785,,,,,,,
2785,,,,,,,
2786,,,,,,,
2786,,,,,,,
2786,,,,,,,
2787,,,,,,,
2787,,,,,,,
2787,,,,,,,
2788,,,,,,,
2788,,,,,,,
2788,,,,,,,
2789,,,,,,,
2789,,,,,,,
2789,,,,,,,
2790,,,,,,,
2790,,,,,,,
2790,,,,,,,
2791,,,,,,,
2791,,,,,,,
2791,,,,,,,
2792,,,,,,,
2792,,,,,,,
2792,,,,,,,
2793,,,,,,,
2793,,,,,,,
2793,,,,,,,
2794,,,,,,,
2794,,,,,,,
2794,,,,,,,
2795,,,,,,,
2795,,,,,,,
2795,,,,,,,
2796,,,,,,,
2796,,,,,,,
2796,,,,,,,
2797,,,,,,,
2797,,,,,,,
2797,,,,,,,
2798,,,,,,,
2798,,,,,,,
2798,,,,,,,
2799,,,,,,,
2799,,,,,,,
2799,,,,,,,
2800,,,,,,,
2800,,,,,,,
2800,,,,,,,
2801,,,,,,,
2801,,,,,,,
2801,,,,,,,
2802,,,,,,,
2802,,,,,,,
2802,,,,,,,
2803,,,,,,,
2803,,,,,,,
2803,,,,,,,
2804,,,,,,,
2804,,,,,,,
2804,,,,,,,
2805,,,,,,,
2805,,,,,,,
2805,,,,,,,
2806,,,,,,,
2806,,,,,,,
2806,,,,,,,
2807,,,,,,,
2807,,,,,,,
2807,,,,,,,
2808,,,,,,,
2808,,,,,,,
2808,,,,,,,
2809,,,,,,,
2809,,,,,,,
2809,,,,,,,
2810,,,,,,,
2810,,,,,,,
2810,,,,,,,
2811,,,,,,,
2811,,,,,,,
2811,,,,,,,
2812,,,,,,,
2812,,,,,,,
2812,,,,,,,
2813,,,,,,,
2813,,,,,,,
2813,,,,,,,
2814,,,,,,,
2814,,,,,,,
2814,,,,,,,
2815,,,,,,,
2815,,,,,,,
2815,,,,,,,
2816,,,,,,,
2816,,,,,,,
2816,,,,,,,
2817,,,,,,,
2817,,,,,,,
2817,,,,,,,
2818,,,,,,,
2818,,,,,,,
2818,,,,,,,
2819,,,,,,,
2819,,,,,,,
2819,,,,,,,
2820,,,,,,,
2820,,,,,,,
2820,,,,,,,
2821,,,,,,,
2821,,,,,,,
2821,,,,,,,
2822,,,,,,,
2822,,,,,,,
2822,,,,,,,
2823,,,,,,,
2823,,,,,,,
2823,,,,,,,
2824,,,,,,,
2824,,,,,,,
2824,,,,,,,
2825,,,,,,,
2825,,,,,,,
2825,,,,,,,
2826,,,,,,,
2826,,,,,,,
2826,,,,,,,
2827,,,,,,,
2827,,,,,,,
2827,,,,,,,
2828,,,,,,,
2828,,,,,,,
2828,,,,,,,
2829,,,,,,,
2829,,,,,,,
2829,,,,,,,
2830,,,,,,,
2830,,,,,,,
2830,,,,,,,
2831,,,,,,,
2831,,,,,,,
2831,,,,,,,
2832,,,,,,,
2832,,,,,,,
2832,,,,,,,
2833,,,,,,,
2833,,,,,,,
2833,,,,,,,
2834,,,,,,,
2834,,,,,,,
2834,,,,,,,
2835,,,,,,,
2835,,,,,,,
2835,,,,,,,
2836,,,,,,,
2836,,,,,,,
2836,,,,,,,
2837,,,,,,,
2837,,,,,,,
2837,,,,,,,
2838,,,,,,,
2838,,,,,,,
2838,,,,,,,
2839,,,,,,,
2839,,,,,,,
2839,,,,,,,
2840,,,,,,,
2840,,,,,,,
2840,,,,,,,
2841,,,,,,,
2841,,,,,,,
2841,,,,,,,
2842,,,,,,,
2842,,,,,,,
2842,,,,,,,
2843,,,,,,,
2843,,,,,,,
2843,,,,,,,
2844,,,,,,,
2844,,,,,,,
2844,,,,,,,
2845,,,,,,,
2845,,,,,,,
2845,,,,,,,
2846,,,,,,,
2846,,,,,,,
2846,,,,,,,
2847,,,,,,,
2847,,,,,,,
2847,,,,,,,
2848,,,,,,,
2848,,,,,,,
2848,,,,,,,
2849,,,,,,,
2849,,,,,,,
2849,,,,,,,
2850,,,,,,,
2850,,,,,,,
2850,,,,,,,
2851,,,,,,,
2851,,,,,,,
2851,,,,,,,
2852,,,,,,,
2852,,,,,,,
2852,,,,,,,
2853,,,,,,,
2853,,,,,,,
2853,,,,,,,
2854,,,,,,,
2854,,,,,,,
2854,,,,,,,
2855,,,,,,,
2855,,,,,,,
2855,,,,,,,
2856,,,,,,,
2856,,,,,,,
2856,,,,,,,
2857,,,,,,,
2857,,,,,,,
2857,,,,,,,
2858,,,,,,,
2858,,,,,,,
2858,,,,,,,
2859,,,,,,,
2859,,,,,,,
2859,,,,,,,
2860,,,,,,,
2860,,,,,,,
2860,,,,,,,
2861,,,,,,,
2861,,,,,,,
2861,,,,,,,
2862,,,,,,,
2862,,,,,,,
2862,,,,,,,
2863,,,,,,,
2863,,,,,,,
2863,,,,,,,
2864,,,,,,,
2864,,,,,,,
2864,,,,,,,
2865,,,,,,,
2865,,,,,,,
2865,,,,,,,
2866,,,,,,,
2866,,,,,,,
2866,,,,,,,
2867,,,,,,,
2867,,,,,,,
2867,,,,,,,
2868,,,,,,,
2868,,,,,,,
2868,,,,,,,
2869,,,,,,,
2869,,,,,,,
2869,,,,,,,
2870,,,,,,,
2870,,,,,,,
2870,,,,,,,
2871,,,,,,,
2871,,,,,,,
2871,,,,,,,
2872,,,,,,,
2872,,,,,,,
2872,,,,,,,
2873,,,,,,,
2873,,,,,,,
2873,,,,,,,
2874,,,,,,,
2874,,,,,,,
2874,,,,,,,
2875,,,,,,,
2875,,,,,,,
2875,,,,,,,
2876,,,,,,,
2876,,,,,,,
2876,,,,,,,
2877,,,,,,,
2877,,,,,,,
2877,,,,,,,
2878,,,,,,,
2878,,,,,,,
2878,,,,,,,
2879,,,,,,,
2879,,,,,,,
2879,,,,,,,
2880,,,,,,,
2880,,,,,,,
2880,,,,,,,
2881,,,,,,,
2881,,,,,,,
2881,,,,,,,
2882,,,,,,,
2882,,,,,,,
2882,,,,,,,
2883,,,,,,,
2883,,,,,,,
2883,,,,,,,
2884,,,,,,,
2884,,,,,,,
2884,,,,,,,
2885,,,,,,,
2885,,,,,,,
2885,,,,,,,
2886,,,,,,,
2886,,,,,,,
2886,,,,,,,
2887,,,,,,,
2887,,,,,,,
2887,,,,,,,
2888,,,,,,,
2888,,,,,,,
2888,,,,,,,
2889,,,,,,,
2889,,,,,,,
2889,,,,,,,
2890,,,,,,,
2890,,,,,,,
2890,,,,,,,
2891,,,,,,,
2891,,,,,,,
2891,,,,,,,
2892,,,,,,,
2892,,,,,,,
2892,,,,,,,
2893,,,,,,,
2893,,,,,,,
2893,,,,,,,
2894,,,,,,,
2894,,,,,,,
2894,,,,,,,
2895,,,,,,,
2895,,,,,,,
2895,,,,,,,
2896,,,,,,,
2896,,,,,,,
2896,,,,,,,
2897,,,,,,,
2897,,,,,,,
2897,,,,,,,
2898,,,,,,,
2898,,,,,,,
2898,,,,,,,
2899,,,,,,,
2899,,,,,,,
2899,,,,,,,
2900,,,,,,,
2900,,,,,,,
2900,,,,,,,
2901,,,,,,,
2901,,,,,,,
2901,,,,,,,
2902,,,,,,,
2902,,,,,,,
2902,,,,,,,
2903,,,,,,,
2903,,,,,,,
2903,,,,,,,
2904,,,,,,,
2904,,,,,,,
2904,,,,,,,
2905,,,,,,,
2905,,,,,,,
2905,,,,,,,
2906,,,,,,,
2906,,,,,,,
2906,,,,,,,
2907,,,,,,,
2907,,,,,,,
2907,,,,,,,
2908,,,,,,,
2908,,,,,,,
2908,,,,,,,
2909,,,,,,,
2909,,,,,,,
2909,,,,,,,
2910,,,,,,,
2910,,,,,,,
2910,,,,,,,
2911,,,,,,,
2911,,,,,,,
2911,,,,,,,
2912,,,,,,,
2912,,,,,,,
2912,,,,,,,
2913,,,,,,,
2913,,,,,,,
2913,,,,,,,
2914,,,,,,,
2914,,,,,,,
2914,,,,,,,
2915,,,,,,,
2915,,,,,,,
2915,,,,,,,
2916,,,,,,,
2916,,,,,,,
2916,,,,,,,
2917,,,,,,,
2917,,,,,,,
2917,,,,,,,
2918,,,,,,,
2918,,,,,,,
2918,,,,,,,
2919,,,,,,,
2919,,,,,,,
2919,,,,,,,
2920,,,,,,,
2920,,,,,,,
2920,,,,,,,
2921,,,,,,,
2921,,,,,,,
2921,,,,,,,
2922,,,,,,,
2922,,,,,,,
2922,,,,,,,
2923,,,,,,,
2923,,,,,,,
2923,,,,,,,
2924,,,,,,,
2924,,,,,,,
2924,,,,,,,
2925,,,,,,,
2925,,,,,,,
2925,,,,,,,
2926,,,,,,,
2926,,,,,,,
2926,,,,,,,
2927,,,,,,,
2927,,,,,,,
2927,,,,,,,
2928,,,,,,,
2928,,,,,,,
2928,,,,,,,
2929,,,,,,,
2929,,,,,,,
2929,,,,,,,
2930,,,,,,,
2930,,,,,,,
2930,,,,,,,
2931,,,,,,,
2931,,,,,,,
2931,,,,,,,
2932,,,,,,,
2932,,,,,,,
2932,,,,,,,
2933,,,,,,,
2933,,,,,,,
2933,,,,,,,
2934,,,,,,,
2934,,,,,,,
2934,,,,,,,
2935,,,,,,,
2935,,,,,,,
2935,,,,,,,
2936,,,,,,,
2936,,,,,,,
2936,,,,,,,
2937,,,,,,,
2937,,,,,,,
2937,,,,,,,
2938,,,,,,,
2938,,,,,,,
2938,,,,,,,
2939,,,,,,,
2939,,,,,,,
2939,,,,,,,
2940,,,,,,,
2940,,,,,,,
2940,,,,,,,
2941,,,,,,,
2941,,,,,,,
2941,,,,,,,
2942,,,,,,,
2942,,,,,,,
2942,,,,,,,
2943,,,,,,,
2943,,,,,,,
2943,,,,,,,
2944,,,,,,,
2944,,,,,,,
2944,,,,,,,
2945,,,,,,,
2945,,,,,,,
2945,,,,,,,
2946,,,,,,,
2946,,,,,,,
2946,,,,,,,
2947,,,,,,,
2947,,,,,,,
2947,,,,,,,
2948,,,,,,,
2948,,,,,,,
2948,,,,,,,
2949,,,,,,,
2949,,,,,,,
2949,,,,,,,
2950,,,,,,,
2950,,,,,,,
2950,,,,,,,
2951,,,,,,,
2951,,,,,,,
2951,,,,,,,
2952,,,,,,,
2952,,,,,,,
2952,,,,,,,
2953,,,,,,,
2953,,,,,,,
2953,,,,,,,
2954,,,,,,,
2954,,,,,,,
2954,,,,,,,
2955,,,,,,,
2955,,,,,,,
2955,,,,,,,
2956,,,,,,,
2956,,,,,,,
2956,,,,,,,
2957,,,,,,,
2957,,,,,,,
2957,,,,,,,
2958,,,,,,,
2958,,,,,,,
2958,,,,,,,
2959,,,,,,,
2959,,,,,,,
2959,,,,,,,
2960,,,,,,,
2960,,,,,,,
2960,,,,,,,
2961,,,,,,,
2961,,,,,,,
2961,,,,,,,
2962,,,,,,,
2962,,,,,,,
2962,,,,,,,
2963,,,,,,,
2963,,,,,,,
2963,,,,,,,
2964,,,,,,,
2964,,,,,,,
2964,,,,,,,
2965,,,,,,,
2965,,,,,,,
2965,,,,,,,
2966,,,,,,,
2966,,,,,,,
2966,,,,,,,
2967,,,,,,,
2967,,,,,,,
2967,,,,,,,
2968,,,,,,,
2968,,,,,,,
2968,,,,,,,
2969,,,,,,,
2969,,,,,,,
2969,,,,,,,
2970,,,,,,,
2970,,,,,,,
2970,,,,,,,
2971,,,,,,,
2971,,,,,,,
2971,,,,,,,
2972,,,,,,,
2972,,,,,,,
2972,,,,,,,
2973,,,,,,,
2973,,,,,,,
2973,,,,,,,
2974,,,,,,,
2974,,,,,,,
2974,,,,,,,
2975,,,,,,,
2975,,,,,,,
2975,,,,,,,
2976,,,,,,,
2976,,,,,,,
2976,,,,,,,
2977,,,,,,,
2977,,,,,,,
2977,,,,,,,
2978,,,,,,,
2978,,,,,,,
2978,,,,,,,
2979,,,,,,,
2979,,,,,,,
2979,,,,,,,
2980,,,,,,,
2980,,,,,,,
2980,,,,,,,
2981,,,,,,,
2981,,,,,,,
2981,,,,,,,
2982,,,,,,,
2982,,,,,,,
2982,,,,,,,
2983,,,,,,,
2983,,,,,,,
2983,,,,,,,
2984,,,,,,,
2984,,,,,,,
2984,,,,,,,
2985,,,,,,,
2985,,,,,,,
2985,,,,,,,
2986,,,,,,,
2986,,,,,,,
2986,,,,,,,
2987,,,,,,,
2987,,,,,,,
2987,,,,,,,
2988,,,,,,,
2988,,,,,,,
2988,,,,,,,
2989,,,,,,,
2989,,,,,,,
2989,,,,,,,
2990,,,,,,,
2990,,,,,,,
2990,,,,,,,
2991,,,,,,,
2991,,,,,,,
2991,,,,,,,
2992,,,,,,,
2992,,,,,,,
2992,,,,,,,
2993,,,,,,,
2993,,,,,,,
2993,,,,,,,
2994,,,,,,,
2994,,,,,,,
2994,,,,,,,
2995,,,,,,,
2995,,,,,,,
2995,,,,,,,
2996,,,,,,,
2996,,,,,,,
2996,,,,,,,
2997,,,,,,,
2997,,,,,,,
2997,,,,,,,
2998,,,,,,,
2998,,,,,,,
2998,,,,,,,
2999,,,,,,,
2999,,,,,,,
2999,,,,,,,
3000,,,,,,,
3000,,,,,,,
3000,,,,,,,
3001,,,,,,,
3001,,,,,,,
3001,,,,,,,
3002,,,,,,,
3002,,,,,,,
3002,,,,,,,
3003,,,,,,,
3003,,,,,,,
3003,,,,,,,
3004,,,,,,,
3004,,,,,,,
3004,,,,,,,
3005,,,,,,,
3005,,,,,,,
3005,,,,,,,
3006,,,,,,,
3006,,,,,,,
3006,,,,,,,
3007,,,,,,,
3007,,,,,,,
3007,,,,,,,
3008,,,,,,,
3008,,,,,,,
3008,,,,,,,
3009,,,,,,,
3009,,,,,,,
3009,,,,,,,
3010,,,,,,,
3010,,,,,,,
3010,,,,,,,
3011,,,,,,,
3011,,,,,,,
3011,,,,,,,
3012,,,,,,,
3012,,,,,,,
3012,,,,,,,
3013,,,,,,,
3013,,,,,,,
3013,,,,,,,
3014,,,,,,,
3014,,,,,,,
3014,,,,,,,
3015,,,,,,,
3015,,,,,,,
3015,,,,,,,
3016,,,,,,,
3016,,,,,,,
3016,,,,,,,
3017,,,,,,,
3017,,,,,,,
3017,,,,,,,
3018,,,,,,,
3018,,,,,,,
3018,,,,,,,
3019,,,,,,,
3019,,,,,,,
3019,,,,,,,
3020,,,,,,,
3020,,,,,,,
3020,,,,,,,
3021,,,,,,,
3021,,,,,,,
3021,,,,,,,
3022,,,,,,,
3022,,,,,,,
3022,,,,,,,
3023,,,,,,,
3023,,,,,,,
3023,,,,,,,
3024,,,,,,,
3024,,,,,,,
3024,,,,,,,
3025,,,,,,,
3025,,,,,,,
3025,,,,,,,
3026,,,,,,,
3026,,,,,,,
3026,,,,,,,
3027,,,,,,,
3027,,,,,,,
3027,,,,,,,
3028,,,,,,,
3028,,,,,,,
3028,,,,,,,
3029,,,,,,,
3029,,,,,,,
3029,,,,,,,
3030,,,,,,,
3030,,,,,,,
3030,,,,,,,
3031,,,,,,,
3031,,,,,,,
3031,,,,,,,
3032,,,,,,,
3032,,,,,,,
3032,,,,,,,
3033,,,,,,,
3033,,,,,,,
3033,,,,,,,
3034,,,,,,,
3034,,,,,,,
3034,,,,,,,
3035,,,,,,,
3035,,,,,,,
3035,,,,,,,
3036,,,,,,,
3036,,,,,,,
3036,,,,,,,
3037,,,,,,,
3037,,,,,,,
3037,,,,,,,
3038,,,,,,,
3038,,,,,,,
3038,,,,,,,
3039,,,,,,,
3039,,,,,,,
3039,,,,,,,
3040,,,,,,,
3040,,,,,,,
3040,,,,,,,
3041,,,,,,,
3041,,,,,,,
3041,,,,,,,
3042,,,,,,,
3042,,,,,,,
3042,,,,,,,
3043,,,,,,,
3043,,,,,,,
3043,,,,,,,
3044,,,,,,,
3044,,,,,,,
3044,,,,,,,
3045,,,,,,,
3045,,,,,,,
3045,,,,,,,
3046,,,,,,,
3046,,,,,,,
3046,,,,,,,
3047,,,,,,,
3047,,,,,,,
3047,,,,,,,
3048,,,,,,,
3048,,,,,,,
3048,,,,,,,
3049,,,,,,,
3049,,,,,,,
3049,,,,,,,
3050,,,,,,,
3050,,,,,,,
3050,,,,,,,
3051,,,,,,,
3051,,,,,,,
3051,,,,,,,
3052,,,,,,,
3052,,,,,,,
3052,,,,,,,
3053,,,,,,,
3053,,,,,,,
3053,,,,,,,
3054,,,,,,,
3054,,,,,,,
3054,,,,,,,
3055,,,,,,,
3055,,,,,,,
3055,,,,,,,
3056,,,,,,,
3056,,,,,,,
3056,,,,,,,
3057,,,,,,,
3057,,,,,,,
3057,,,,,,,
3058,,,,,,,
3058,,,,,,,
3058,,,,,,,
3059,,,,,,,
3059,,,,,,,
3059,,,,,,,
3060,,,,,,,
3060,,,,,,,
3060,,,,,,,
3061,,,,,,,
3061,,,,,,,
3061,,,,,,,
3062,,,,,,,
3062,,,,,,,
3062,,,,,,,
3063,,,,,,,
3063,,,,,,,
3063,,,,,,,
3064,,,,,,,
3064,,,,,,,
3064,,,,,,,
3065,,,,,,,
3065,,,,,,,
3065,,,,,,,
3066,,,,,,,
3066,,,,,,,
3066,,,,,,,
3067,,,,,,,
3067,,,,,,,
3067,,,,,,,
3068,,,,,,,
3068,,,,,,,
3068,,,,,,,
3069,,,,,,,
3069,,,,,,,
3069,,,,,,,
3070,,,,,,,
3070,,,,,,,
3070,,,,,,,
3071,,,,,,,
3071,,,,,,,
3071,,,,,,,
3072,,,,,,,
3072,,,,,,,
3072,,,,,,,
3073,,,,,,,
3073,,,,,,,
3073,,,,,,,
3074,,,,,,,
3074,,,,,,,
3074,,,,,,,
3075,,,,,,,
3075,,,,,,,
3075,,,,,,,
3076,,,,,,,
3076,,,,,,,
3076,,,,,,,
3077,,,,,,,
3077,,,,,,,
3077,,,,,,,
3078,,,,,,,
3078,,,,,,,
3078,,,,,,,
3079,,,,,,,
3079,,,,,,,
3079,,,,,,,
3080,,,,,,,
3080,,,,,,,
3080,,,,,,,
3081,,,,,,,
3081,,,,,,,
3081,,,,,,,
3082,,,,,,,
3082,,,,,,,
3082,,,,,,,
3083,,,,,,,
3083,,,,,,,
3083,,,,,,,
3084,,,,,,,
3084,,,,,,,
3084,,,,,,,
3085,,,,,,,
3085,,,,,,,
3085,,,,,,,
3086,,,,,,,
3086,,,,,,,
3086,,,,,,,
3087,,,,,,,
3087,,,,,,,
3087,,,,,,,
3088,,,,,,,
3088,,,,,,,
3088,,,,,,,
3089,,,,,,,
3089,,,,,,,
3089,,,,,,,
3090,,,,,,,
3090,,,,,,,
3090,,,,,,,
3091,,,,,,,
3091,,,,,,,
3091,,,,,,,
3092,,,,,,,
3092,,,,,,,
3092,,,,,,,
3093,,,,,,,
3093,,,,,,,
3093,,,,,,,
3094,,,,,,,
3094,,,,,,,
3094,,,,,,,
3095,,,,,,,
3095,,,,,,,
3095,,,,,,,
3096,,,,,,,
3096,,,,,,,
3096,,,,,,,
3097,,,,,,,
3097,,,,,,,
3097,,,,,,,
3098,,,,,,,
3098,,,,,,,
3098,,,,,,,
3099,,,,,,,
3099,,,,,,,
3099,,,,,,,
3100,,,,,,,
3100,,,,,,,
3100,,,,,,,
3101,,,,,,,
3101,,,,,,,
3101,,,,,,,
3102,,,,,,,
3102,,,,,,,
3102,,,,,,,
3103,,,,,,,
3103,,,,,,,
3103,,,,,,,
3104,,,,,,,
3104,,,,,,,
3104,,,,,,,
3105,,,,,,,
3105,,,,,,,
3105,,,,,,,
3106,,,,,,,
3106,,,,,,,
3106,,,,,,,
3107,,,,,,,
3107,,,,,,,
3107,,,,,,,
3108,,,,,,,
3108,,,,,,,
3108,,,,,,,
3109,,,,,,,
3109,,,,,,,
3109,,,,,,,
3110,,,,,,,
3110,,,,,,,
3110,,,,,,,
3111,,,,,,,
3111,,,,,,,
3111,,,,,,,
3112,,,,,,,
3112,,,,,,,
3112,,,,,,,
3113,,,,,,,
3113,,,,,,,
3113,,,,,,,
3114,,,,,,,
3114,,,,,,,
3114,,,,,,,
3115,,,,,,,
3115,,,,,,,
3115,,,,,,,
3116,,,,,,,
3116,,,,,,,
3116,,,,,,,
3117,,,,,,,
3117,,,,,,,
3117,,,,,,,
3118,,,,,,,
3118,,,,,,,
3118,,,,,,,
3119,,,,,,,
3119,,,,,,,
3119,,,,,,,
3120,,,,,,,
3120,,,,,,,
3120,,,,,,,
3121,,,,,,,
3121,,,,,,,
3121,,,,,,,
3122,,,,,,,
3122,,,,,,,
3122,,,,,,,
3123,,,,,,,
3123,,,,,,,
3123,,,,,,,
3124,,,,,,,
3124,,,,,,,
3124,,,,,,,
3125,,,,,,,
3125,,,,,,,
3125,,,,,,,
3126,,,,,,,
3126,,,,,,,
3126,,,,,,,
3127,,,,,,,
3127,,,,,,,
3127,,,,,,,
3128,,,,,,,
3128,,,,,,,
3128,,,,,,,
3129,,,,,,,
3129,,,,,,,
3129,,,,,,,
3130,,,,,,,
3130,,,,,,,
3130,,,,,,,
3131,,,,,,,
3131,,,,,,,
3131,,,,,,,
3132,,,,,,,
3132,,,,,,,
3132,,,,,,,
3133,,,,,,,
3133,,,,,,,
3133,,,,,,,
3134,,,,,,,
3134,,,,,,,
3134,,,,,,,
3135,,,,,,,
3135,,,,,,,
3135,,,,,,,
3136,,,,,,,
3136,,,,,,,
3136,,,,,,,
3137,,,,,,,
3137,,,,,,,
3137,,,,,,,
3138,,,,,,,
3138,,,,,,,
3138,,,,,,,
3139,,,,,,,
3139,,,,,,,
3139,,,,,,,
3140,,,,,,,
3140,,,,,,,
3140,,,,,,,
3141,,,,,,,
3141,,,,,,,
3141,,,,,,,
3142,,,,,,,
3142,,,,,,,
3142,,,,,,,
3143,,,,,,,
3143,,,,,,,
3143,,,,,,,
3144,,,,,,,
3144,,,,,,,
3144,,,,,,,
3145,,,,,,,
3145,,,,,,,
3145,,,,,,,
3146,,,,,,,
3146,,,,,,,
3146,,,,,,,
3147,,,,,,,
3147,,,,,,,
3147,,,,,,,
3148,,,,,,,
3148,,,,,,,
3148,,,,,,,
3149,,,,,,,
3149,,,,,,,
3149,,,,,,,
3150,,,,,,,
3150,,,,,,,
3150,,,,,,,
3151,,,,,,,
3151,,,,,,,
3151,,,,,,,
3152,,,,,,,
3152,,,,,,,
3152,,,,,,,
3153,,,,,,,
3153,,,,,,,
3153,,,,,,,
3154,,,,,,,
3154,,,,,,,
3154,,,,,,,
3155,,,,,,,
3155,,,,,,,
3155,,,,,,,
3156,,,,,,,
3156,,,,,,,
3156,,,,,,,
3157,,,,,,,
3157,,,,,,,
3157,,,,,,,
3158,,,,,,,
3158,,,,,,,
3158,,,,,,,
3159,,,,,,,
3159,,,,,,,
3159,,,,,,,
3160,,,,,,,
3160,,,,,,,
3160,,,,,,,
3161,,,,,,,
3161,,,,,,,
3161,,,,,,,
3162,,,,,,,
3162,,,,,,,
3162,,,,,,,
3163,,,,,,,
3163,,,,,,,
3163,,,,,,,
3164,,,,,,,
3164,,,,,,,
3164,,,,,,,
3165,,,,,,,
3165,,,,,,,
3165,,,,,,,
3166,,,,,,,
3166,,,,,,,
3166,,,,,,,
3167,,,,,,,
3167,,,,,,,
3167,,,,,,,
3168,,,,,,,
3168,,,,,,,
3168,,,,,,,
3169,,,,,,,
3169,,,,,,,
3169,,,,,,,
3170,,,,,,,
3170,,,,,,,
3170,,,,,,,
3171,,,,,,,
3171,,,,,,,
3171,,,,,,,
3172,,,,,,,
3172,,,,,,,
3172,,,,,,,
3173,,,,,,,
3173,,,,,,,
3173,,,,,,,
3174,,,,,,,
3174,,,,,,,
3174,,,,,,,
3175,,,,,,,
3175,,,,,,,
3175,,,,,,,
3176,,,,,,,
3176,,,,,,,
3176,,,,,,,
3177,,,,,,,
3177,,,,,,,
3177,,,,,,,
3178,,,,,,,
3178,,,,,,,
3178,,,,,,,
3179,,,,,,,
3179,,,,,,,
3179,,,,,,,
3180,,,,,,,
